,file_name,hyperparameter,profit,elapsed_time,peak_memory,avg_memory
0,set_1306200_ANN_complex_IOA_meta.pkl,"[11, 20, 0.010688242261768038, 28, 10, 32, 'relu']",57080.776399999995,377.080958,2686.07421875,1863.7309974154136
1,set_1306200_ANN_complex_SOAnp_meta.pkl,"[7, 17, 0.04773968595376996, 40, 10, 128, 'relu']",58935.1221,476.508161,10472.88671875,8450.607568884408
2,set_1306200_ANN_complex_SOAp_meta.pkl,"[7, 17, 0.04773968595376996, 40, 10, 128, 'relu']",54561.96669999999,501.560345,6431.1015625,4369.163679534314
3,set_1306200_ANN_simple_IOA_meta.pkl,"[6, 14, 0.03690408465233504, 41, 10, 16, 'relu']",4456.18,365.438847,2684.0390625,1866.2818202554745
4,set_1306200_ANN_simple_SOAnp_meta.pkl,"[5, 27, 0.5187559939731209, 50, 10, 32, 'sigmoid']",4081.48,688.669945,5125.08984375,4678.19140625
5,set_1306200_ANN_simple_SOAp_meta.pkl,"[5, 27, 0.5187559939731209, 50, 10, 32, 'sigmoid']",4154.67,688.687054,5125.08984375,4678.16796875
6,set_1306200_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.3537401411463794, 'max_depth': 5, 'subsample': 0.46442112684268066, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",57840.884699999995,316.718548,4220.23828125,4194.596516927083
7,set_1306200_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.7276098127535684, 'max_depth': 2, 'subsample': 0.5448735753930298, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",57411.058600000004,428.180393,12542.14453125,10483.662109375
8,set_1306200_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.7276098127535684, 'max_depth': 2, 'subsample': 0.5448735753930298, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",57411.058600000004,441.143211,8423.6484375,6347.00275493421
9,set_1306200_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.10744059503608791, 'max_depth': 4, 'subsample': 0.5951790471051225, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",3921.9900000000002,321.491835,4456.3125,4340.76700367647
10,set_1306200_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.18608595405678885, 'max_depth': 6, 'subsample': 0.37331517457197577, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3830.72,350.344541,4880.109375,4880.109375
11,set_1306200_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.18608595405678885, 'max_depth': 6, 'subsample': 0.37331517457197577, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3833.7799999999997,350.344737,4880.109375,4880.109375
12,set_130650_ANN_complex_IOA_meta.pkl,"[1, 15, 0.49136004194550936, 14, 10, 64, 'relu']",54572.95450000001,333.006587,2423.94140625,1794.3972858565737
13,set_130650_ANN_complex_SOAnp_meta.pkl,"[7, 22, 0.6898641190905788, 43, 10, 32, 'sigmoid']",59511.45250000001,680.731759,10214.8046875,8688.19427214196
14,set_130650_ANN_complex_SOAp_meta.pkl,"[7, 22, 0.6898641190905788, 43, 10, 32, 'sigmoid']",57453.21149999999,689.942904,6679.2265625,4642.117570465686
15,set_130650_ANN_simple_IOA_meta.pkl,"[2, 18, 0.4819859365928918, 42, 10, 64, 'relu']",5031.500000000001,423.664309,2644.703125,1942.4115542763159
16,set_130650_ANN_simple_SOAnp_meta.pkl,"[8, 13, 0.6815683809094749, 45, 10, 16, 'sigmoid']",4971.299999999998,624.473018,4680.390625,4301.96875
17,set_130650_ANN_simple_SOAp_meta.pkl,"[3, 22, 0.06021669778738841, 25, 10, 64, 'relu']",5135.759999999999,608.046489,4420.83984375,4096.453125
18,set_130650_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.34416405565579505, 'max_depth': 2, 'subsample': 0.4386411861089871, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",60331.1945,151.423028,2200.40625,2188.3081311677633
19,set_130650_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.36771742987563155, 'max_depth': 3, 'subsample': 0.6082956323417947, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",58881.3855,223.204138,8738.2578125,6710.756690705128
20,set_130650_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.36771742987563155, 'max_depth': 3, 'subsample': 0.6082956323417947, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",58881.3855,227.574907,4682.6640625,2609.548895474138
21,set_130650_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.977437209991509, 'max_depth': 8, 'subsample': 0.9496478551609526, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4871.990000000001,310.513162,4176.85546875,4161.143629807692
22,set_130650_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.6182498990278908, 'max_depth': 3, 'subsample': 0.4257147869599386, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4850.1900000000005,307.511527,4219.68359375,4219.58203125
23,set_130650_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.6182498990278908, 'max_depth': 3, 'subsample': 0.4257147869599386, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4850.1900000000005,307.510111,4219.68359375,4219.58203125
24,set_2306100_ANN_complex_IOA_meta.pkl,"[1, 4, 0.04881222589637729, 38, 10, 16, 'relu']",60458.701400000005,412.434102,2949.6484375,2071.191875
25,set_2306100_ANN_complex_SOAnp_meta.pkl,"[12, 22, 0.004736953970637902, 50, 10, 128, 'relu']",58569.223000000005,475.161807,10713.0,8683.26837993421
26,set_2306100_ANN_complex_SOAp_meta.pkl,"[12, 22, 0.004736953970637902, 50, 10, 128, 'relu']",59806.405600000006,505.062056,6621.88671875,4470.782602163462
27,set_2306100_ANN_simple_IOA_meta.pkl,"[11, 29, 0.20953496542045008, 46, 10, 64, 'relu']",5027.860000000001,405.696369,2997.84765625,2039.0880718427834
28,set_2306100_ANN_simple_SOAnp_meta.pkl,"[9, 10, 0.47518720477170184, 27, 10, 32, 'sigmoid']",4978.87,531.817356,4791.74609375,4475.94921875
29,set_2306100_ANN_simple_SOAp_meta.pkl,"[9, 10, 0.47518720477170184, 27, 10, 32, 'sigmoid']",5015.679999999999,531.818404,4791.74609375,4475.94921875
30,set_2306100_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.35588390864314245, 'max_depth': 2, 'subsample': 0.5430472709325012, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",60370.6121,409.205489,5490.94921875,5442.51875
31,set_2306100_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.63087774074949, 'max_depth': 4, 'subsample': 0.39379528190981894, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",57591.798200000005,518.966064,13734.60546875,11713.662582236842
32,set_2306100_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.63087774074949, 'max_depth': 4, 'subsample': 0.39379528190981894, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",57587.4244,517.580024,9671.58203125,7630.3232014973955
33,set_2306100_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.10029272407514947, 'max_depth': 6, 'subsample': 0.5200303667919013, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4468.31,331.720221,4688.73828125,4572.748468137255
34,set_2306100_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.8837524780501297, 'max_depth': 5, 'subsample': 0.3714916891761186, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3516.4999999999995,325.072603,4799.16796875,4799.1171875
35,set_2306100_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.8837524780501297, 'max_depth': 5, 'subsample': 0.3714916891761186, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3516.93,325.074351,4799.16796875,4799.1171875
36,set_2306150_ANN_complex_IOA_meta.pkl,"[2, 30, 0.2977186560541066, 16, 10, 16, 'tanh']",59247.3014,347.369039,2593.4765625,1879.4480574324325
37,set_2306150_ANN_complex_SOAnp_meta.pkl,"[8, 9, 0.08554381444277341, 26, 10, 16, 'relu']",59092.1325,680.715855,12743.7421875,10730.479640151516
38,set_2306150_ANN_complex_SOAp_meta.pkl,"[8, 9, 0.08554381444277341, 26, 10, 16, 'relu']",59218.4939,698.315436,8648.84765625,6531.771446078431
39,set_2306150_ANN_simple_IOA_meta.pkl,"[11, 12, 0.20452420578167566, 36, 10, 16, 'relu']",4920.58,468.97105,3021.4921875,2145.8304662459936
40,set_2306150_ANN_simple_SOAnp_meta.pkl,"[15, 21, 0.01028112741228372, 20, 10, 16, 'relu']",4827.61,740.789532,5300.796875,4980.9296875
41,set_2306150_ANN_simple_SOAp_meta.pkl,"[15, 21, 0.01028112741228372, 20, 10, 16, 'relu']",4873.219999999999,740.789993,5300.796875,4980.890625
42,set_2306150_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.4373329046493869, 'max_depth': 2, 'subsample': 0.8997499645264875, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",59210.9729,144.30539,2328.51171875,2323.557373046875
43,set_2306150_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.8105465396935849, 'max_depth': 6, 'subsample': 0.9100204608075521, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",57952.01170000001,1163.211111,21006.83203125,18971.394736842107
44,set_2306150_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.8105465396935849, 'max_depth': 6, 'subsample': 0.9100204608075521, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",57952.01170000001,1160.787827,16938.1171875,14897.567475328948
45,set_2306150_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.4019949384867061, 'max_depth': 2, 'subsample': 0.6322044258790327, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4760.889999999999,379.458322,5109.84375,5060.2109375
46,set_2306150_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.9770234965273207, 'max_depth': 3, 'subsample': 0.7191030723902647, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3792.2399999999993,365.758853,5170.91015625,5168.4140625
47,set_2306150_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.9770234965273207, 'max_depth': 3, 'subsample': 0.7191030723902647, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3792.2399999999993,365.759486,5170.91015625,5168.4140625
48,set_2306200_ANN_complex_IOA_meta.pkl,"[3, 30, 0.003894383381278199, 24, 10, 16, 'relu']",59643.98880000001,382.171129,2833.09375,1998.3386152826856
49,set_2306200_ANN_complex_SOAnp_meta.pkl,"[6, 10, 0.42837582748936054, 21, 10, 32, 'relu']",58726.322,486.626281,10512.91015625,8494.16834275266
50,set_2306200_ANN_complex_SOAp_meta.pkl,"[6, 10, 0.42837582748936054, 21, 10, 32, 'relu']",58071.415,501.12804,6471.96484375,4388.442976409314
51,set_2306200_ANN_simple_IOA_meta.pkl,"[11, 29, 0.2638311231706219, 35, 10, 64, 'relu']",4681.589999999999,364.742442,2677.68359375,1927.8424526687957
52,set_2306200_ANN_simple_SOAnp_meta.pkl,"[12, 9, 0.12324443858199378, 50, 10, 16, 'sigmoid']",4627.870000000002,586.805333,4861.27734375,4602.87890625
53,set_2306200_ANN_simple_SOAp_meta.pkl,"[12, 9, 0.12324443858199378, 50, 10, 16, 'sigmoid']",4445.8099999999995,586.807392,4861.27734375,4602.83203125
54,set_2306200_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.348493241111421, 'max_depth': 2, 'subsample': 0.4888546613885525, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",59465.857899999995,458.304004,6137.25390625,6129.065317622951
55,set_2306200_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.8774903099824825, 'max_depth': 9, 'subsample': 0.3756435954482102, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",55064.9006,420.9513,12222.86328125,10194.824013157895
56,set_2306200_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.8774903099824825, 'max_depth': 9, 'subsample': 0.3756435954482102, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",55064.9506,427.25855,8147.28515625,6127.233932023196
57,set_2306200_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.10412916192343581, 'max_depth': 2, 'subsample': 0.36410426682446234, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4560.99,334.693431,4718.1875,4645.5381869612065
58,set_2306200_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.530247713801937, 'max_depth': 8, 'subsample': 0.3116054756961165, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3293.25,341.891643,4967.80078125,4967.75
59,set_2306200_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.530247713801937, 'max_depth': 8, 'subsample': 0.3116054756961165, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3293.1,341.893598,4967.80078125,4967.75
60,set_2306250_ANN_complex_IOA_meta.pkl,"[1, 25, 0.12408644828212899, 35, 10, 64, 'relu']",53362.192400000014,406.417697,2739.7265625,1982.4309484649123
61,set_2306250_ANN_simple_IOA_meta.pkl,"[5, 28, 0.009046432357492062, 17, 10, 32, 'relu']",4785.37,358.125274,2637.3359375,1941.9258696933962
62,set_2306250_ANN_simple_SOAnp_meta.pkl,"[14, 17, 0.05428351837101681, 35, 10, 32, 'relu']",4570.129999999999,560.858304,4806.49609375,4545.25390625
63,set_2306250_ANN_simple_SOAp_meta.pkl,"[14, 17, 0.05428351837101681, 35, 10, 32, 'relu']",4570.879999999999,560.859464,4806.49609375,4545.25390625
64,set_2306250_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.4956074220340846, 'max_depth': 2, 'subsample': 0.8974555624468387, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",58193.0117,166.59086,2587.6953125,2582.6898561507937
65,set_2306250_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.9760017518515838, 'max_depth': 9, 'subsample': 0.7769116566354213, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",55977.2082,441.861994,12817.2734375,10806.443580863403
66,set_2306250_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.9760017518515838, 'max_depth': 9, 'subsample': 0.7769116566354213, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",55977.2082,455.59634,8736.484375,6702.377421875
67,set_2306250_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.9637889287091624, 'max_depth': 2, 'subsample': 0.8822918103600561, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4401.5199999999995,325.299865,4726.3671875,4610.454971590909
68,set_2306250_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.8767650956703994, 'max_depth': 5, 'subsample': 0.8367123466279053, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3542.6099999999997,323.052146,4863.3046875,4863.24609375
69,set_2306250_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.8767650956703994, 'max_depth': 5, 'subsample': 0.8367123466279053, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",3542.6099999999997,323.052669,4863.3046875,4863.24609375
70,set_2306300_ANN_complex_IOA_meta.pkl,"[1, 23, 0.26242242112739456, 37, 10, 16, 'tanh']",60279.320600000014,379.238683,2744.08984375,1923.9826779026216
71,set_2306300_ANN_complex_SOAnp_meta.pkl,"[5, 4, 0.6818122669245339, 41, 10, 64, 'relu']",57830.2454,451.306533,10377.3671875,8334.58045212766
72,set_2306300_ANN_complex_SOAp_meta.pkl,"[5, 4, 0.6818122669245339, 41, 10, 64, 'relu']",59924.7127,468.634644,6292.48046875,4193.028771033654
73,set_2306300_ANN_simple_IOA_meta.pkl,"[7, 29, 0.00710671445267067, 23, 10, 16, 'relu']",4597.32,403.187777,2781.41796875,1976.2998896059783
74,set_2306300_ANN_simple_SOAnp_meta.pkl,"[7, 30, 0.0012540962888010104, 34, 10, 16, 'relu']",4256.929999999999,578.633243,4603.60546875,4235.53125
75,set_2306300_ANN_simple_SOAp_meta.pkl,"[7, 30, 0.0012540962888010104, 34, 10, 16, 'relu']",4378.83,578.733575,4603.60546875,4235.4921875
76,set_2306300_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.42522155104888143, 'max_depth': 2, 'subsample': 0.546411386706727, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",58843.715399999994,173.030681,2720.34375,2709.233862704918
77,set_2306300_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.9975909253639448, 'max_depth': 9, 'subsample': 0.32623443861629664, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",53050.53720000001,286.994554,10733.8828125,8698.345418294271
78,set_2306300_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.9975909253639448, 'max_depth': 9, 'subsample': 0.32623443861629664, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",53049.58190000001,296.510215,6667.1328125,4592.972890625
79,set_2306300_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.11272158148115438, 'max_depth': 9, 'subsample': 0.5564476466262387, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",3788.1600000000003,304.085396,4312.7578125,4284.518450797872
80,set_2306300_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.7448648013806921, 'max_depth': 9, 'subsample': 0.3520740145988541, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",1751.9800000000002,300.269189,4362.1640625,4362.11328125
81,set_2306300_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.7448648013806921, 'max_depth': 9, 'subsample': 0.3520740145988541, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",1752.4600000000003,300.27,4362.1640625,4362.11328125
82,set_230650_ANN_complex_IOA_meta.pkl,"[1, 7, 0.4526684242560345, 23, 10, 32, 'relu']",61227.1744,395.776927,2861.375,1982.3613075657895
83,set_230650_ANN_complex_SOAnp_meta.pkl,"[14, 14, 0.04009511545664166, 42, 10, 64, 'relu']",59608.124,628.357375,10208.21484375,8645.4013671875
84,set_230650_ANN_complex_SOAp_meta.pkl,"[14, 14, 0.04009511545664166, 42, 10, 64, 'relu']",59595.25400000001,632.139911,6578.4296875,4477.23890224359
85,set_230650_ANN_simple_IOA_meta.pkl,"[8, 29, 0.08376654185475038, 38, 10, 16, 'tanh']",5230.360000000001,435.976349,2902.44921875,2032.6931568770904
86,set_230650_ANN_simple_SOAnp_meta.pkl,"[6, 26, 0.12485832994672662, 14, 10, 16, 'relu']",5236.009999999999,365.797994,2438.109375,2168.1484375
87,set_230650_ANN_simple_SOAp_meta.pkl,"[6, 26, 0.12485832994672662, 14, 10, 16, 'relu']",5239.22,365.81761,2438.109375,2168.1484375
88,set_230650_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.3239363179345183, 'max_depth': 2, 'subsample': 0.34941197586859263, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",61189.244,170.102392,2660.01953125,2604.380355342742
89,set_230650_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.9299705492000936, 'max_depth': 9, 'subsample': 0.6198313154067437, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",60363.84450000001,1066.232464,19103.05078125,17087.343921703297
90,set_230650_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.9299705492000936, 'max_depth': 9, 'subsample': 0.6198313154067437, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",60363.84450000001,1046.437113,15052.5,13030.359203296703
91,set_230650_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.1106383188933141, 'max_depth': 7, 'subsample': 0.4787814303269606, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4897.92,352.71527,4725.015625,4699.202164446721
92,set_230650_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.3005019633537891, 'max_depth': 9, 'subsample': 0.44295180522133654, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4636.259999999999,293.88788,4345.75390625,4344.62109375
93,set_230650_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.3005019633537891, 'max_depth': 9, 'subsample': 0.44295180522133654, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4635.879999999999,293.888204,4345.75390625,4344.62109375
94,set_3306200_ANN_complex_IOA_meta.pkl,"[1, 18, 0.2312980689288049, 32, 10, 128, 'tanh']",60600.31770000001,435.989852,2770.93359375,2185.2697129360463
95,set_3306200_ANN_complex_SOAnp_meta.pkl,"[8, 30, 0.0010406355494786191, 40, 10, 16, 'relu']",58442.482800000005,629.571339,10815.01171875,8791.055684840425
96,set_3306200_ANN_complex_SOAp_meta.pkl,"[8, 30, 0.0010406355494786191, 40, 10, 16, 'relu']",58937.108000000015,642.240051,6753.71484375,4677.9780078125
97,set_3306200_ANN_simple_IOA_meta.pkl,"[15, 16, 0.008663479451577258, 26, 10, 64, 'relu']",4816.519999999999,556.237807,4049.01953125,2808.122784229829
98,set_3306200_ANN_simple_SOAnp_meta.pkl,"[11, 30, 0.6776492545117422, 50, 10, 16, 'tanh']",4668.96,640.815724,5285.30859375,4861.78515625
99,set_3306200_ANN_simple_SOAp_meta.pkl,"[11, 30, 0.6776492545117422, 50, 10, 16, 'tanh']",4662.5599999999995,640.833177,5285.30859375,4861.70703125
100,set_3306200_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.4834888798079527, 'max_depth': 4, 'subsample': 0.8953423902771582, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",59752.02060000001,262.375064,4229.03515625,4206.34921875
101,set_3306200_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.9164756395101115, 'max_depth': 9, 'subsample': 0.9878785527065298, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",56064.57779999999,1078.600045,19271.76953125,17256.376870013297
102,set_3306200_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.9164756395101115, 'max_depth': 9, 'subsample': 0.9878785527065298, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",56065.017799999994,1059.056955,15195.59375,13182.55124327957
103,set_3306200_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.1379428937912932, 'max_depth': 3, 'subsample': 0.3719786063295567, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4611.91,348.469695,5181.67578125,5111.532665307971
104,set_3306200_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.8111189498405401, 'max_depth': 6, 'subsample': 0.3721175970941905, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",2698.9999999999995,294.054068,4871.109375,4871.109375
105,set_3306200_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.8111189498405401, 'max_depth': 6, 'subsample': 0.3721175970941905, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",2703.9900000000002,294.054839,4871.109375,4871.109375
106,set_330650_ANN_complex_IOA_meta.pkl,"[8, 26, 0.05161445954722787, 40, 10, 32, 'sigmoid']",61996.91889999999,598.089324,3841.79296875,2817.7219622010252
107,set_330650_ANN_complex_SOAnp_meta.pkl,"[9, 23, 0.022529061638036925, 33, 10, 128, 'relu']",59393.700500000006,705.471764,10202.02734375,8572.931896269634
108,set_330650_ANN_complex_SOAp_meta.pkl,"[9, 23, 0.022529061638036925, 33, 10, 128, 'relu']",59528.547999999995,713.090926,6555.55859375,4515.8946533203125
109,set_330650_ANN_simple_IOA_meta.pkl,"[3, 27, 0.0120114509583046, 50, 10, 16, 'relu']",5235.97,438.748961,2379.75390625,1833.9992696529746
110,set_330650_ANN_simple_SOAnp_meta.pkl,"[14, 30, 0.6388977592455939, 31, 10, 16, 'tanh']",5245.04,539.040427,3078.83203125,2603.25
111,set_330650_ANN_simple_SOAp_meta.pkl,"[14, 30, 0.6388977592455939, 31, 10, 16, 'tanh']",5233.989999999999,539.041733,3078.83203125,2603.234375
